abn,charity_name,state,charity_size,conducted_activities,main_activity,operates_in_vic,staff_full_time,staff_part_time,staff_casual,staff_volunteers,government_grants,donations_and_bequests,all_other_revenue,total_revenue,other_income,total_gross_income,employee_expenses,interest_expenses,grants_and_donations_made_for_use_in_australia,grants_and_donations_made_for_use_outside_australia,all_other_expenses,total_expenses,net_surplus_deficit,Year,Valid_ABN,community_sector_main,vic_community_sector,cleaned_charitysize,correct_charitysize,VCOSS_charitysize,revenue_from_goods_and_services,revenue_from_investments,other_beneficiaries_not_listed,other_beneficiaries_description,main_beneficiaries,reported_income,income_variance,inaccurate_income_reported,reported_expenses,expenses_variance,inaccurate_expenses_reported,total_employees,employeeexpenses_per_employee,excessive_expenses,invalid_negative_values,total_grants_type,grants_income_prop,imbalanced_grants
92450443760,Australian Lesbian And Gay Archives Inc,VIC,Small,TRUE,Other education,TRUE,0,0,0,30,0,21428,22777,0,0,44205,0,0,0,0,14667,14667,29538,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,44205,0,accurate,14667,0,accurate,30,0,not excessive,0,0,0,balanced
92467326595,Kyneton Caring Community Inc,VIC,Small,TRUE,Economic social community development,TRUE,0,0,0,25,29345,24455,6570,0,0,60370,0,0,0,0,31765,31765,28605,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,60370,0,accurate,31765,0,accurate,25,0,not excessive,0,29345,0.4860858042073878,balanced
92518972854,Murray Human Services Inc,VIC,Large,TRUE,Other health service delivery,TRUE,24,144,64,21,6062736,61048,1296696,7420480,0,7420480,5787293,0,0,0,1387318,7174611,245869,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,7420480,0,accurate,7174611,0,accurate,253,22874.675889328064,not excessive,0,6062736,0.8170274699210833,balanced
92548383873,Non Stop Worship Inc,VIC,Small,TRUE,Other education,TRUE,1,1,0,3,0,0,200,0,0,200,0,0,0,0,0,159,41,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,200,0,accurate,0,159,accurate,5,0,not excessive,0,0,0,balanced
92551180689,Hayden Butler Foundation Inc,VIC,Small,TRUE,Other education,TRUE,0,0,0,12,0,1400,1837,0,0,3237,1842,0,0,0,0,1842,1395,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,3237,0,accurate,1842,0,accurate,12,153.5,not excessive,0,0,0,balanced
92560391713,The Trustee For Portland Stroke Support Group,VIC,Small,TRUE,Other health service delivery,TRUE,0,0,0,4,0,100,0,0,0,100,0,0,0,0,0,0,100,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,100,0,accurate,0,0,accurate,4,0,not excessive,0,0,0,balanced
92573586181,The House Of The Gentle Bunyip Inc.,VIC,Small,TRUE,Housing activities,TRUE,0,0,0,4,0,0,3640,0,0,3640,0,0,0,0,6795,6795,-3155,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,3640,0,accurate,6795,0,accurate,4,0,not excessive,0,0,0,balanced
92588250583,THE TRUSTEE FOR GLENWOOD FOUNDATION,VIC,Small,TRUE,Income support maintenance,TRUE,0,0,0,0,0,0,71874,0,33934,105808,0,0,100000,0,14898,114898,-9090,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,105808,0,accurate,114898,0,accurate,0,0,not excessive,0,0,0,balanced
92603617401,Bright Sparqe Limited,VIC,Small,TRUE,Social services,TRUE,0,0,0,4,0,2084,0,0,0,2084,0,0,2084,0,0,2084,0,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,2084,0,accurate,2084,0,accurate,4,0,not excessive,0,0,0,balanced
92606740836,InLife Independent Living Ltd,VIC,Medium,TRUE,Social services,TRUE,0,0,46,1,0,2981,356262,359243,0,359243,301450,0,0,0,37012,338462,20781,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,359243,0,accurate,338462,0,accurate,47,6413.829787234043,not excessive,0,0,0,balanced
92614957082,Woodlands Pre-School Inc.,VIC,Small,TRUE,Other education,TRUE,0,0,0,30,0,0,16317,0,0,16317,0,0,0,0,20334,20334,-4017,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,16317,0,accurate,20334,0,accurate,30,0,not excessive,0,0,0,balanced
92619716188,Euroa Health Inc,VIC,Large,TRUE,Aged care activities,TRUE,8,93,18,221,7095343,247803,3368100,10711246,256868,10968114,5510848,13135,0,0,2172815,7696798,3271316,2016,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,NA,NA,FALSE,NA,NA,10968114,0,accurate,7696798,0,accurate,340,16208.376470588235,not excessive,0,7095343,0.646906387005095,balanced
92621082124,Inala Village Residents Association Incorporated,VIC,Small,TRUE,Aged care activities,TRUE,0,0,0,20,0,0,3259,0,0,3259,0,0,0,0,8976,8976,-5717,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,3259,0,accurate,8976,0,accurate,20,0,not excessive,0,0,0,balanced
92626712083,Hillview Bunyip Aged Care Inc,VIC,Large,TRUE,Aged care activities,TRUE,81,60,21,30,2535817,55584,1777394,4368795,0,4368795,3151495,15791,0,0,1179090,4346376,22419,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,4368795,0,accurate,4346376,0,accurate,192,16414.036458333332,not excessive,0,2535817,0.5804385419778223,balanced
92641325719,Winchelsea Hostel And Nursing Home Society,VIC,Large,TRUE,Aged care activities,TRUE,11,101,16,48,1862725,8670,835441,2706836,0,2706836,2140543,0,0,0,846069,2986612,-279776,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,2706836,0,accurate,2986612,0,accurate,176,12162.176136363636,not excessive,0,1862725,0.6881558395115183,balanced
92657728911,Wodonga District Senior Citizens Centre Incorporated,VIC,Small,TRUE,Aged care activities,TRUE,0,0,0,30,0,0,37770,0,0,37770,1200,0,300,0,61717,63217,-25447,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,37770,0,accurate,63217,0,accurate,30,40,not excessive,0,0,0,balanced
92660893570,Priests Welfare Foundation Of The Diocese Of Sale,VIC,Medium,TRUE,Income support maintenance,TRUE,0,0,0,0,0,33179,327156,360335,205607,565942,0,0,0,0,316940,316940,249002,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,TRUE,Sick/Retired Priests,NA,565942,0,accurate,316940,0,accurate,0,0,not excessive,0,0,0,balanced
92689539436,Sherbrooke Common Equity Rental Housing Co-Operative Ltd,VIC,Small,TRUE,Housing activities,TRUE,0,0,0,5,0,0,156394,0,0,156394,0,0,0,0,140209,140209,16185,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,156394,0,accurate,140209,0,accurate,5,0,not excessive,0,0,0,balanced
92760535018,Whittlesea RSL Sub-Branch Patriotic Fund,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,0,36622,0,0,36622,0,0,0,0,33930,33930,2692,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,36622,0,accurate,33930,0,accurate,5,0,not excessive,0,0,0,balanced
92784461095,Foundation Supporting a National Trauma Service in Sri Lanka,VIC,Small,TRUE,Other health service delivery,TRUE,0,0,0,13,0,71325,0,0,0,71325,0,0,0,62704,6694,69398,1927,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,71325,0,accurate,69398,0,accurate,13,0,not excessive,0,0,0,balanced
92842309216,CRIB POINT RSL SUB-BRANCH PATRIOTIC FUND,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,400,9892,0,0,10292,0,0,0,0,7941,7941,2351,2016,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,NA,NA,FALSE,NA,NA,10292,0,accurate,7941,0,accurate,5,0,not excessive,0,0,0,balanced
92856024552,Drysdale Family Support Inc.,VIC,Small,TRUE,Emergency relief,TRUE,0,4,0,40,0,14964,71054,0,0,86018,49209,0,0,0,36172,85381,637,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,86018,0,accurate,85381,0,accurate,44,1118.3863636363637,not excessive,0,0,0,balanced
92882272807,Inner East Social Housing Group Ltd,VIC,Medium,TRUE,Housing activities,TRUE,1,2,0,4,0,0,459010,459010,0,459010,182419,0,0,0,214277,396696,62314,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,459010,0,accurate,396696,0,accurate,7,26059.85714285714,not excessive,0,0,0,balanced
92883242863,The Trustee for Shaarei Tefillah Library,VIC,Small,TRUE,Other education,TRUE,0,1,0,2,0,128642,0,0,0,128642,0,0,0,0,91354,91354,37288,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,128642,0,accurate,91354,0,accurate,3,0,not excessive,0,0,0,balanced
92892565164,Harrow Bush Nursing Centre Inc,VIC,Medium,TRUE,Other health service delivery,TRUE,0,8,8,40,470556,36991,155944,663491,21930,685421,439511,0,100,0,234969,674580,10841,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,685421,0,accurate,674580,0,accurate,56,7848.410714285715,not excessive,0,470556,0.6865211308086563,balanced
92898017210,Alpine Valleys Community Leadership Inc.,VIC,Medium,TRUE,Economic social community development,TRUE,1,2,14,104,281978,11868,157671,451517,0,451517,111782,0,0,0,307292,419074,32443,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,451517,0,accurate,419074,0,accurate,121,923.8181818181819,not excessive,0,281978,0.624512476828115,balanced
92939473010,Murray Mallee Local Learning And Employment Network Inc.,VIC,Medium,TRUE,Other education,TRUE,4,0,0,0,571633,0,15379,587012,16861,603873,288662,0,0,0,187167,475829,128044,2016,Valid ABN,TRUE,TRUE,M,TRUE,Medium,NA,NA,FALSE,NA,NA,603873,0,accurate,475829,0,accurate,4,72165.5,not excessive,0,571633,0.9466112907846518,balanced
93019252123,Australian Humanitarian Aid For Macedonia,VIC,Small,TRUE,Social services,TRUE,0,0,0,25,0,190810,0,0,0,190810,0,0,0,0,202301,202301,-11491,2016,Valid ABN,TRUE,TRUE,S,TRUE,Small,NA,NA,FALSE,NA,NA,190810,0,accurate,202301,0,accurate,25,0,not excessive,0,0,0,balanced
93080116883,Women's Housing Ltd,VIC,Large,TRUE,Housing activities,TRUE,6,14,3,100,1869284,10871,2751980,4632135,0,4632135,1485367,265095,0,0,2270550,4021012,611123,2016,Valid ABN,TRUE,TRUE,L,TRUE,Large,NA,NA,FALSE,NA,NA,4632135,0,accurate,4021012,0,accurate,123,12076.154471544716,not excessive,0,1869284,0.4035469605268413,balanced
