abn,charity_name,state,charity_size,conducted_activities,main_activity,operates_in_vic,staff_full_time,staff_part_time,staff_casual,staff_volunteers,donations_and_bequests,all_other_revenue,total_revenue,other_income,total_gross_income,employee_expenses,interest_expenses,grants_and_donations_made_for_use_in_australia,grants_and_donations_made_for_use_outside_australia,all_other_expenses,total_expenses,net_surplus_deficit,Year,Valid_ABN,community_sector_main,vic_community_sector,cleaned_charitysize,correct_charitysize,VCOSS_charitysize,revenue_from_goods_and_services,revenue_from_investments,government_grants,main_beneficiaries,other_beneficiaries_not_listed,other_beneficiaries_description,reported_income,income_variance,inaccurate_income_reported,reported_expenses,expenses_variance,inaccurate_expenses_reported,total_employees,employeeexpenses_per_employee,excessive_expenses,invalid_negative_values,total_grants_type,grants_income_prop,imbalanced_grants
60267302546,Hamilton RSL Sub-Branch Inc,VIC,Small,TRUE,Mental health crisis intervention,TRUE,0,0,0,24,5059,3685,8744,0,8744,0,0,0,0,10213,10213,-1469,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,0,Veterans and/or their families,FALSE,NA,8744,0,accurate,10213,0,accurate,24,0,not excessive,0,0,0,balanced
60310608170,Warrandyte Child Care and Pre-school Centre Co-operative Ltd,Victoria,Medium,TRUE,Other education,TRUE,4,6,6,0,0,13997,877353,0,877353,726451,0,0,0,125247,851698,25655,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,415733,4943,442680,Early childhood - aged under 6,FALSE,NA,877353,0,accurate,851698,0,accurate,16,45403.1875,not excessive,0,442680,0.5045631575887927,balanced
60353279585,Altona Rsl Sub-Branch Inc,VIC,Large,TRUE,Social services,TRUE,3,2,17,43,0,23252,4309827,0,4309827,856591,0,45304,0,3234700,4136595,173232,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,4286575,0,0,Veterans and/or their families,TRUE,VETERAN AND/OR DEPENDENT AND CARER WELFARE; COMMUNITY,4309827,0,accurate,4136595,0,accurate,65,13178.323076923078,not excessive,0,0,0,balanced
60365467553,Kiewa RSl Sub-Branch Patriotic Fund,VIC,SMALL,TRUE,Social services,TRUE,0,0,0,5,0,0,10378,0,10378,0,0,0,0,1899,1899,8479,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,9501,877,0,Veterans and/or their families,FALSE,NA,10378,0,accurate,1899,0,accurate,5,0,not excessive,0,0,0,balanced
60369274229,Only Just Fair Trade Inc,VIC,Medium,TRUE,Economic social community development,TRUE,0,2,0,40,0,1404,262033,0,262033,54238,0,0,0,226147,280385,-18352,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,260629,0,0,Overseas communities or charities,FALSE,NA,262033,0,accurate,280385,0,accurate,42,1291.3809523809523,not excessive,0,0,0,balanced
60416703612,The Trustee For The Tallis Foundation,VIC,Large,TRUE,Other education,TRUE,8,2,0,120,166,13547,1175099,598951,1774050,850194,43941,142101,0,956973,1993209,-219159,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,188883,972503,0,General community in Australia,FALSE,NA,1774050,0,accurate,1993209,0,accurate,130,6539.953846153846,not excessive,0,0,0,balanced
60417950196,Nillumbik & Banyule Community Legal Centre Inc.,VIC,Small,TRUE,Law legal services,TRUE,0,0,3,6,7647,525,13243,1,13244,1,0,1,1,30755,30758,-17514,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,5070,0,1,Financially disadvantaged people,FALSE,NA,13244,0,accurate,30758,0,accurate,9,0.1111111111111111,not excessive,0,1,7.550588945937783e-5,balanced
60479686852,The Trustee For Ponting Foundation,VIC,Medium,TRUE,Other health service delivery,TRUE,0,0,0,10,182590,0,449446,0,449446,0,0,230500,0,71025,301525,147921,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,42589,11960,212307,People with chronic illness (including terminal illness),FALSE,NA,449446,0,accurate,301525,0,accurate,10,0,not excessive,0,212307,0.4723748792958442,balanced
60569178962,MANSFIELD RSL SUB-BRANCH PATRIOTIC FUND,VIC,SMALL,TRUE,Social services,TRUE,0,0,0,5,0,6,1391,25,1416,0,0,0,0,1450,1450,-34,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,1385,0,0,Veterans and/or their families,FALSE,NA,1416,0,accurate,1450,0,accurate,5,0,not excessive,0,0,0,balanced
60596346125,Ballarat General Cemeteries Trust,VIC,Large,TRUE,Other health service delivery,TRUE,15,1,0,1,0,59335,2567833,33193,2601026,1438621,0,0,0,794478,2233099,367927,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,2078457,426041,4000,General community in Australia,FALSE,NA,2601026,0,accurate,2233099,0,accurate,17,84624.76470588235,not excessive,0,4000,0.0015378546773465549,balanced
60611552017,Wycliffe Relief and Development Foundation Ltd,VIC,Medium,TRUE,International activities,TRUE,0,0,0,2,362466,0,362611,0,362611,0,0,0,54785,20065,74850,287761,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,0,145,0,People in rural/regional/remote communities,FALSE,NA,362611,0,accurate,74850,0,accurate,2,0,not excessive,0,0,0,balanced
60618920846,Omeo RSL Sub-Branch Patriotic Fund,VIC,SMALL,TRUE,Social services,TRUE,0,0,0,5,0,0,2,0,2,0,0,0,0,0,0,2,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,2,0,Veterans and/or their families,FALSE,NA,2,0,accurate,0,0,accurate,5,0,not excessive,0,0,0,balanced
60626612838,Yarra Glen Pre School Association Inc,VIC,Small,TRUE,Other education,TRUE,1,4,5,26,13396,0,198732,0,198732,171545,0,0,0,49238,220783,-22051,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,43371,1716,140249,Early childhood - aged under 6,FALSE,NA,198732,0,accurate,220783,0,accurate,36,4765.138888888889,not excessive,0,140249,0.7057192601090917,balanced
60686368434,Camperdown District Hospital Trolley Auxiliary,VIC,Small,TRUE,Aged care activities,TRUE,0,0,0,12,2306,0,2306,0,2306,0,0,1345,0,1777,3122,-816,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,0,Adults - aged 65 and over,FALSE,NA,2306,0,accurate,3122,0,accurate,12,0,not excessive,0,0,0,balanced
60721758996,FIFTH AVENUE DAY CARE CENTRE,Victoria,Medium,TRUE,Other education,TRUE,6,4,2,5,0,243857,620328,4287,624615,618082,0,0,0,79048,697130,-72515,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,0,0,376471,Early childhood - aged under 6,FALSE,NA,624615,0,accurate,697130,0,accurate,17,36357.76470588235,not excessive,0,376471,0.6027248785251715,balanced
60752519929,The Trustee For Annie And John Paterson Foundation,VIC,Medium,TRUE,Economic social community development,TRUE,0,0,0,0,400000,0,697077,293281,990358,0,0,305000,0,4374,309374,680984,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,0,297077,0,General community in Australia,FALSE,NA,990358,0,accurate,309374,0,accurate,0,0,not excessive,0,0,0,balanced
60752962622,Hume Veterans Information Centre,VIC,Small,TRUE,Civic advocacy activities,TRUE,0,1,0,27,20528,27293,53902,0,53902,0,0,0,0,47116,47116,6786,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,0,6081,Veterans and/or their families,FALSE,NA,53902,0,accurate,47116,0,accurate,28,0,not excessive,0,6081,0.11281585098883158,balanced
60759441100,Avenel Rsl Sub-Branch,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,1548,1548,0,1548,0,0,0,0,1642,1642,-94,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,0,Veterans and/or their families,FALSE,NA,1548,0,accurate,1642,0,accurate,5,0,not excessive,0,0,0,balanced
60776754115,Vermont South Community House Inc,VIC,Medium,TRUE,Employment training,TRUE,1,4,15,35,0,0,533917,0,533917,453291,0,0,0,91524,544815,-10898,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,315653,2805,215459,General community in Australia,FALSE,NA,533917,0,accurate,544815,0,accurate,55,8241.654545454545,not excessive,0,215459,0.40354399653878786,balanced
60781761330,Tongala Community Activities Centre Inc,VIC,Small,TRUE,Economic social community development,TRUE,0,2,5,32,6477,2188,151326,0,151326,105450,0,473,0,42128,148051,3275,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,51954,3043,87664,General community in Australia,FALSE,NA,151326,0,accurate,148051,0,accurate,39,2703.846153846154,not excessive,0,87664,0.5793056051174286,balanced
60803181261,Glen Oak Kindergarte Incoporated,Victoria,Small,TRUE,Other education,TRUE,1,4,4,50,0,5500,194766,1248,196014,154666,0,0,0,44983,199649,-3635,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,38270,0,150996,Early childhood - aged under 6,FALSE,NA,196014,0,accurate,199649,0,accurate,59,2621.4576271186443,not excessive,0,150996,0.7703327313355168,balanced
60803881673,Freedom Write Inc.,VIC,Small,TRUE,International activities,TRUE,0,0,0,25,7281,0,7281,0,7281,0,0,0,3825,1202,5027,2254,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,0,Overseas communities or charities,FALSE,NA,7281,0,accurate,5027,0,accurate,25,0,not excessive,0,0,0,balanced
60809451525,Harold Edward Kane Memorial Kindergarten Incorporated,VIC,Medium,TRUE,Other education,TRUE,0,8,0,10,0,8529,480531,0,480531,344415,0,0,0,80212,424627,55904,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,119603,1668,350731,Early childhood - aged under 6,FALSE,NA,480531,0,accurate,424627,0,accurate,18,19134.166666666668,not excessive,0,350731,0.7298821512035644,balanced
60829316980,Minus18 Foundation Ltd,VIC,Medium,TRUE,Mental health crisis intervention,TRUE,1,4,0,75,95195,22505,592051,669,592720,158708,0,0,0,110540,269248,323472,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,281805,0,192546,"Gay, lesbian, bisexual, transgender or intersex persons",FALSE,NA,592720,0,accurate,269248,0,accurate,80,1983.85,not excessive,0,192546,0.32485153192063704,balanced
60845620649,Mill Park Community Services Group Inc,VIC,Large,TRUE,Other health service delivery,TRUE,11,16,2,1,9211,4951,2245853,0,2245853,1294519,0,0,0,738084,2032603,213250,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,396343,37743,1797605,People with disabilities,FALSE,NA,2245853,0,accurate,2032603,0,accurate,30,43150.63333333333,not excessive,0,1797605,0.8004108015974332,balanced
60881196152,The Lucas Foundation,VIC,Small,TRUE,Social services,TRUE,0,0,0,20,83336,0,83336,0,83336,0,0,0,0,14336,14336,69000,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,0,0,Families,FALSE,NA,83336,0,accurate,14336,0,accurate,20,0,not excessive,0,0,0,balanced
60935437898,Obsessive Compulsive & Anxiety Disorders Foundation Vic Inc,VIC,Medium,TRUE,Mental health crisis intervention,TRUE,2,1,1,130,11209,21461,410911,0,410911,239096,0,0,0,194893,433989,-23078,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,55820,0,322421,Adults - aged 25 to under 65,FALSE,NA,410911,0,accurate,433989,0,accurate,134,1784.2985074626865,not excessive,0,322421,0.7846492306119817,balanced
60959407301,Olympic Avenue Kindergarten,VIC,Medium,TRUE,Other education,TRUE,0,10,10,15,0,3228,398062,10440,408502,300896,0,0,0,77826,378722,29780,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,164714,0,230120,Early childhood - aged under 6,FALSE,NA,408502,0,accurate,378722,0,accurate,35,8597.028571428571,not excessive,0,230120,0.563326495341516,balanced
61004117668,Brighton Grammar School.,VIC,Large,TRUE,Other education,TRUE,166,41,50,0,0,4554571,39709809,0,39709809,22638179,0,0,0,12135440,34773619,4936190,2017,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,30527447,0,4627791,Children - aged 6 to under 15,FALSE,NA,39709809,0,accurate,34773619,0,accurate,257,88086.29961089494,not excessive,0,4627791,0.11654024827971346,balanced
61004356192,National Trust Of Australia (Victoria),VIC,Large,TRUE,Civic advocacy activities,TRUE,34,29,72,2500,894471,1022701,8849150,0,8849150,4193509,52955,0,0,4750332,8996796,-147646,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,6400322,51798,479858,General community in Australia,FALSE,NA,8849150,0,accurate,8996796,0,accurate,2635,1591.4645161290323,not excessive,0,479858,0.05422645112807445,balanced
61004864203,The Apaso Group Inc,VIC,Small,TRUE,Economic social community development,TRUE,0,0,0,4,1200,0,1200,0,1200,0,0,0,0,0,0,1200,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,0,"Migrants, refugees or asylum seekers",FALSE,NA,1200,0,accurate,0,0,accurate,4,0,not excessive,0,0,0,balanced
61006067349,Rmit Training Pty Ltd,VIC,Large,TRUE,Other education,TRUE,119,60,295,6,0,0,52281291,575220,52856511,19193874,0,0,0,20524393,39718267,13138244,2017,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,52281291,0,0,People from a culturally and linguistically diverse background,FALSE,NA,52856511,0,accurate,39718267,0,accurate,480,39987.2375,not excessive,0,0,0,balanced
61006499231,The Trustee For Queen Victoria Women's Centre Trust,VIC,Large,TRUE,Economic social community development,TRUE,3,2,0,0,475,49242,1209041,0,1209041,445065,0,0,0,695607,1140672,68369,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,623249,0,536075,Females,FALSE,NA,1209041,0,accurate,1140672,0,accurate,5,89013,not excessive,0,536075,0.4433886030333132,balanced
61041482521,Echo Community,VIC,Small,TRUE,Social services,TRUE,0,0,0,21,20998,11113,46703,0,46703,0,0,249,0,27600,27849,18854,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,14592,General community in Australia,FALSE,NA,46703,0,accurate,27849,0,accurate,21,0,not excessive,0,14592,0.31244245551677624,balanced
61052673443,Stratford Town Crier Inc.,VIC,Small,TRUE,Civic advocacy activities,TRUE,0,1,0,10,800,261,20760,0,20760,5280,0,300,0,14245,19825,935,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,18514,185,1000,Children - aged 6 to under 15,FALSE,NA,20760,0,accurate,19825,0,accurate,11,480,not excessive,0,1000,0.04816955684007707,balanced
61058044634,National Asthma Council Australia Ltd,VIC,Large,TRUE,Other health service delivery,TRUE,6,4,1,45,2996,0,2553914,0,2553914,902043,0,31500,0,1310246,2243789,310125,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,1542172,38258,970488,General community in Australia,FALSE,NA,2553914,0,accurate,2243789,0,accurate,56,16107.910714285714,not excessive,0,970488,0.3800002662579868,balanced
61070456895,Gordon Street Preschool Incorporated,VIC,Medium,TRUE,Other education,TRUE,0,6,3,16,0,0,258265,0,258265,190565,0,0,0,74243,264808,-6543,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,118276,1436,138553,Early childhood - aged under 6,FALSE,NA,258265,0,accurate,264808,0,accurate,25,7622.6,not excessive,0,138553,0.5364761001297117,balanced
61071598439,Big Issue In Australia Limited,VIC,Large,TRUE,Employment training,TRUE,20,25,117,35,336475,4300780,5795911,37770,5833681,3359413,0,0,0,2123131,5482544,351137,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,0,106480,1052176,People at risk of homelessness/people experiencing homelessness,FALSE,NA,5833681,0,accurate,5482544,0,accurate,197,17052.857868020306,not excessive,0,1052176,0.1803622789796014,balanced
61074430934,Eastcoast Housing,VIC,Large,TRUE,Housing activities,TRUE,4,1,0,0,0,531,1396454,13705,1410159,436060,0,0,0,1021103,1457163,-47004,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,1390660,5263,0,General community in Australia,FALSE,NA,1410159,0,accurate,1457163,0,accurate,5,87212,not excessive,0,0,0,balanced
61075570598,John Street Community Early Childhood Cooperative,VIC,Large,TRUE,Other education,TRUE,12,9,8,3,0,0,1579296,16548,1595844,1383937,17381,0,0,240041,1641359,-45515,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,1018192,1689,559415,Families,FALSE,NA,1595844,0,accurate,1641359,0,accurate,32,43248.03125,not excessive,0,559415,0.35054491541779775,balanced
61088184383,Australian College of Critical Care Nurses Ltd,VIC,Large,TRUE,Other education,TRUE,0,11,0,25,0,0,1401138,0,1401138,384129,26625,38290,0,882077,1331121,70017,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,1390173,10965,0,General community in Australia,FALSE,NA,1401138,0,accurate,1331121,0,accurate,36,10670.25,not excessive,0,0,0,balanced
61091020021,Australian Leukodystrophy Support Group Inc.,VIC,Small,TRUE,Other health service delivery,TRUE,0,2,0,5,146231,1845,150333,0,150333,81674,0,19268,0,19266,120208,30125,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,2257,0,Families,FALSE,NA,150333,0,accurate,120208,0,accurate,7,11667.714285714286,not excessive,0,0,0,balanced
61102646079,Smart Population Foundation Limited,VIC,Small,TRUE,Other education,TRUE,0,0,0,0,5,0,5,1349,1354,0,0,0,0,393,393,961,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,0,Families,FALSE,NA,1354,0,accurate,393,0,accurate,0,0,not excessive,0,0,0,balanced
61118984697,Leading Age Services Australia - Victoria,VIC,Medium,TRUE,Aged care activities,TRUE,0,0,0,4,0,5666,507226,0,507226,0,0,0,0,4524062,4524062,-4016836,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,380408,0,121152,General community in Australia,FALSE,NA,507226,0,accurate,4524062,0,accurate,4,0,not excessive,0,121152,0.23885210931616283,balanced
61119500506,Nursing and Midwifery Health Program Victoria Ltd,VIC,Medium,TRUE,Social services,TRUE,1,8,4,0,118,0,863120,0,863120,550358,0,0,0,163452,713810,149310,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,6280,2866,853856,General community in Australia,FALSE,NA,863120,0,accurate,713810,0,accurate,13,42335.230769230766,not excessive,0,853856,0.9892668458615256,balanced
61128721459,The Trustee For The Australian Psychological Society Fund For The Financial Assistance Of People Of Aboriginal And Torres Strait Islander Descent,VIC,Small,TRUE,Income support maintenance,TRUE,0,0,0,0,29917,18,29935,0,29935,0,0,41250,0,60,41310,-11375,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,0,Aboriginal and Torres Strait Islander people,FALSE,NA,29935,0,accurate,41310,0,accurate,0,0,not excessive,0,0,0,balanced
61165435692,Wellbeing and the Law Foundation Ltd.,VIC,Small,TRUE,Mental health crisis intervention,TRUE,0,0,0,8,40530,0,40530,0,40530,0,0,0,0,33368,33368,7162,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,0,General community in Australia,FALSE,NA,40530,0,accurate,33368,0,accurate,8,0,not excessive,0,0,0,balanced
61168152869,Jeder Institute Ltd,VIC,Medium,TRUE,Economic social community development,TRUE,1,6,7,10,0,0,801512,0,801512,240178,0,0,0,433804,673982,127530,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,801512,0,0,General community in Australia,FALSE,NA,801512,0,accurate,673982,0,accurate,24,10007.416666666666,not excessive,0,0,0,balanced
61202070070,Emerald Pre School Inc,VIC,Small,TRUE,Other education,TRUE,0,5,0,8,0,5397,8545,0,8545,0,0,0,0,2334,2334,6211,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,3148,Early childhood - aged under 6,FALSE,NA,8545,0,accurate,2334,0,accurate,13,0,not excessive,0,3148,0.3684025746050322,balanced
61209041745,North East Support And Action For Youth Incorporated,VIC,Large,TRUE,Social services,TRUE,9,10,0,21,6269,267697,1485718,0,1485718,1089521,14024,0,0,358153,1461698,24020,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,0,0,1211752,Youth - aged 15 to under 25,FALSE,NA,1485718,0,accurate,1461698,0,accurate,40,27238.025,not excessive,0,1211752,0.8156002686916359,balanced
61227861064,The Crossing Community Centre incorporated,VIC,Small,TRUE,Social services,TRUE,0,0,0,0,0,1,7002,0,7002,0,0,7001,0,0,7001,1,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,7001,General community in Australia,FALSE,NA,7002,0,accurate,7001,0,accurate,0,0,not excessive,0,7001,0.9998571836618109,balanced
61293097454,Frankston Life Community Inc.,VIC,Small,TRUE,Social services,TRUE,0,0,1,35,81208,4739,85947,21,85968,7362,0,0,0,66844,74206,11762,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,0,0,Financially disadvantaged people,FALSE,NA,85968,0,accurate,74206,0,accurate,36,204.5,not excessive,0,0,0,balanced
61293626627,BALLARAT RSL SUB-BRANCH PATRIOTIC FUND,VIC,SMALL,TRUE,Social services,TRUE,0,0,0,5,0,93454,93454,0,93454,0,0,0,0,87199,87199,6255,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,0,0,Veterans and/or their families,FALSE,NA,93454,0,accurate,87199,0,accurate,5,0,not excessive,0,0,0,balanced
61305164526,Tourmont Inc (Margaret Cunningham Endowment Fund),VIC,Small,TRUE,Other education,TRUE,0,0,0,7,0,0,228898,0,228898,0,0,0,0,23414,23414,205484,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,109543,119355,0,Females,FALSE,NA,228898,0,accurate,23414,0,accurate,7,0,not excessive,0,0,0,balanced
61321463378,Doncaster Community Care & Counselling Centre,VIC,Large,TRUE,Social services,TRUE,6,31,1,650,304025,1721853,2902764,0,2902764,1971490,0,99553,0,846475,2917518,-14754,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,0,11853,865033,General community in Australia,FALSE,NA,2902764,0,accurate,2917518,0,accurate,688,2865.5377906976746,not excessive,0,865033,0.29800321348893677,balanced
61354551576,Good Shepherd Australia New Zealand,VIC,Large,TRUE,Social services,TRUE,76,70,14,30,566088,4082214,15979288,0,15979288,11754169,0,0,0,4036671,15790840,188448,2017,Valid ABN,TRUE,TRUE,L,TRUE,Extra Large,1871198,66418,9393370,General community in Australia,FALSE,NA,15979288,0,accurate,15790840,0,accurate,190,61864.04736842105,not excessive,0,9393370,0.5878465924138798,balanced
61356582289,Leisure Networks Association Inc,VIC,Large,TRUE,Economic social community development,TRUE,14,42,37,3,0,0,3768329,0,3768329,3398991,0,0,0,508241,3907232,-138903,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,3196626,13547,558156,General community in Australia,FALSE,NA,3768329,0,accurate,3907232,0,accurate,96,35406.15625,not excessive,0,558156,0.14811764047141318,balanced
61369943634,OPERATION STITCHES,VIC,Small,TRUE,Social services,TRUE,0,0,1,14,17500,0,17500,0,17500,1518,0,3495,0,33772,38785,-21285,2017,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,0,People from a culturally and linguistically diverse background,FALSE,NA,17500,0,accurate,38785,0,accurate,15,101.2,not excessive,0,0,0,balanced
61371106108,Highmount Pre School Association,VIC,Small,TRUE,Other education,TRUE,0,5,0,16,0,6225,97182,0,97182,43380,0,0,0,53281,96661,521,2017,Valid ABN,TRUE,TRUE,S,TRUE,Small,88106,2851,0,Early childhood - aged under 6,FALSE,NA,97182,0,accurate,96661,0,accurate,21,2065.714285714286,not excessive,0,0,0,balanced
61412912811,Wangaratta Rsl Sub Branch Inc,VIC,Large,TRUE,Social services,TRUE,4,0,13,67,0,0,2256424,0,2256424,90074,0,0,0,1149683,1239757,1016667,2017,Valid ABN,TRUE,TRUE,L,TRUE,Large,2256424,0,0,Veterans and/or their families,FALSE,NA,2256424,0,accurate,1239757,0,accurate,84,1072.3095238095239,not excessive,0,0,0,balanced
61441776842,Bruthen Street Kindergarten Incorporated,VIC,Medium,TRUE,Other education,TRUE,4,1,1,11,14443,7451,279274,0,279274,193403,0,14443,0,64330,272176,7098,2017,Valid ABN,TRUE,TRUE,M,TRUE,Medium,111668,538,145174,Early childhood - aged under 6,FALSE,NA,279274,0,accurate,272176,0,accurate,17,11376.64705882353,not excessive,0,145174,0.5198264070411137,balanced
