abn,charity_name,state,charity_size,conducted_activities,main_activity,operates_in_vic,staff_full_time,staff_part_time,staff_casual,staff_volunteers,government_grants,donations_and_bequests,all_other_revenue,total_revenue,other_income,total_gross_income,employee_expenses,interest_expenses,grants_and_donations_made_for_use_in_australia,grants_and_donations_made_for_use_outside_australia,all_other_expenses,total_expenses,net_surplus_deficit,Year,Valid_ABN,community_sector_other,community_sector_main,vic_community_sector,cleaned_charitysize,correct_charitysize,VCOSS_charitysize,reported_income,income_variance,inaccurate_income_reported,reported_expenses,expenses_variance,inaccurate_expenses_reported,total_employees,employeeexpenses_per_employee,excessive_expenses,invalid_negative_values,total_grants_type,total_grants_use,grants_income_prop,grants_use_prop,imbalanced_grants
73782218163,The Trustee For The Susan Larter Vision Trust,VIC,Small,TRUE,Other health service delivery,TRUE,0,0,0,NA,0,64502,0,0,0,70191,0,0,0,0,194,194,69997,2014,Valid ABN,FALSE,TRUE,TRUE,S,TRUE,Small,64502,5689,accurate,194,0,accurate,0,0,not excessive,0,64502,0,0.9189497228989472,0,balanced
73794652284,The Winged Horse Equine Welfare Inc.,VIC,Small,TRUE,Animal protection,TRUE,0,3,2,NA,0,115794,0,0,0,116684,1149,0,400,0,112491,114040,2643,2014,Valid ABN,TRUE,FALSE,TRUE,S,TRUE,Small,115794,890,accurate,113640,400,accurate,5,229.8,not excessive,0,115794,400,0.9923725617908197,0.0034280621164855508,balanced
73796809195,Anglesea Kindergarten Inc,VIC,Medium,TRUE,Other education,TRUE,0,5,4,NA,194420,2647,57694,254761,6619,261380,175254,0,0,0,53137,228391,32989,2014,Valid ABN,FALSE,TRUE,TRUE,M,TRUE,Medium,261380,0,accurate,228391,0,accurate,9,19472.666666666668,not excessive,0,197067,0,0.7539482745428112,0,balanced
73822336642,The Trustee For The Victorian Cliffcare Trust,VIC,Small,TRUE,Environmental activities,TRUE,0,0,1,NA,0,1697,0,0,0,21133,6688,0,0,0,7845,14533,6600,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,1697,19436,accurate,14533,0,accurate,1,6688,not excessive,0,1697,0,0.08030095111910282,0,balanced
73846428558,Fernlea Community Care Inc,VIC,Medium,TRUE,Other health service delivery,TRUE,0,9,3,NA,449690,15608,48338,513636,0,513636,417189,0,0,0,133899,551088,-37452,2014,Valid ABN,FALSE,TRUE,TRUE,M,TRUE,Medium,513636,0,accurate,551088,0,accurate,12,34765.75,not excessive,0,465298,0,0.9058905528428692,0,balanced
73846632533,Dimboola & District Historical Society Incorporated,VIC,Small,TRUE,Other activity,TRUE,0,0,0,NA,0,1193,0,0,0,13469,0,0,0,0,11642,11642,1827,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,1193,12276,accurate,11642,0,accurate,0,0,not excessive,0,1193,0,0.08857376197193556,0,balanced
73859507477,Mt Eliza Churches Community Service Inc,VIC,Small,TRUE,Social services,TRUE,0,0,0,NA,0,571,0,0,0,2574,0,0,0,0,1315,1315,1259,2014,Valid ABN,TRUE,TRUE,TRUE,S,TRUE,Extra Small,571,2003,accurate,1315,0,accurate,0,0,not excessive,0,571,0,0.22183372183372183,0,balanced
73872200647,Boroondara Kindergarten Inc,VIC,Medium,TRUE,Other education,TRUE,0,8,2,NA,361737,3442,0,522556,157377,522556,417044,0,0,0,42722,459766,62790,2014,Valid ABN,FALSE,TRUE,TRUE,M,TRUE,Medium,522556,0,accurate,459766,0,accurate,10,41704.4,not excessive,0,365179,0,0.6988322782629995,0,balanced
73879960566,Reggio Emilia Australia Information Exchange Inc,VIC,Medium,TRUE,Other education,TRUE,0,3,0,NA,0,22262,645526,667788,17673,685461,102890,0,0,0,578005,680895,4566,2014,Valid ABN,FALSE,TRUE,TRUE,M,TRUE,Medium,685461,0,accurate,680895,0,accurate,3,34296.666666666664,not excessive,0,22262,0,0.03247741301109764,0,balanced
73912933452,Goulburn Valley Community Radio Inc,VIC,Medium,TRUE,Other recreation social club activity,TRUE,1,1,2,NA,0,5608,0,305065,299457,305065,56262,0,0,0,248316,304578,487,2014,Valid ABN,FALSE,FALSE,FALSE,M,TRUE,Medium,305065,0,accurate,304578,0,accurate,4,14065.5,not excessive,0,5608,0,0.018382967564289577,0,balanced
73926475237,Victorian Inmigrant And Refugee Womens Coalition Incorporated,VIC,Medium,TRUE,Economic social community development,TRUE,1,4,1,NA,96736,3450,186996,287182,16878,304060,155824,0,0,0,146563,302388,1672,2014,Valid ABN,TRUE,TRUE,TRUE,M,TRUE,Medium,304060,0,accurate,302387,1,accurate,6,25970.666666666668,not excessive,0,100186,0,0.32949417878050385,0,balanced
74012185430,Seymour Playgroup Incorporated A15338U,VIC,Small,FALSE,Other activity,FALSE,0,0,0,0,2000,75,0,0,0,7762,0,0,0,0,7944,7944,181,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,2075,5687,accurate,7944,0,accurate,0,0,not excessive,0,2075,0,0.2673280082452976,0,balanced
74025074922,Steels Creek Community Centre Incorporated,VIC,Small,TRUE,Economic social community development,TRUE,0,0,0,NA,0,27176,0,0,0,33300,0,0,1500,0,35768,37268,-3968,2014,Valid ABN,FALSE,TRUE,TRUE,S,TRUE,Extra Small,27176,6124,accurate,35768,1500,accurate,0,0,not excessive,0,27176,1500,0.8160960960960961,0.04504504504504504,balanced
74028270048,Princes Court Homes Inc,VIC,Large,TRUE,Aged care activities,TRUE,8,80,6,NA,0,0,6425853,6425853,0,6425853,4569995,32579,0,0,2045472,6648046,222193,2014,Valid ABN,FALSE,TRUE,TRUE,L,TRUE,Large,6425853,0,accurate,6648046,0,accurate,94,48616.96808510638,not excessive,0,0,0,0,0,balanced
74050662368,The Australasian College Of Behavioural Optometrists Incorporated,VIC,Medium,TRUE,Other education,TRUE,0,0,1,NA,0,0,454919,454919,0,454919,28040,0,0,0,429762,457802,-2883,2014,Valid ABN,FALSE,TRUE,TRUE,M,TRUE,Medium,454919,0,accurate,457802,0,accurate,1,28040,not excessive,0,0,0,0,0,balanced
74052124375,Environmental Justice Australia,VIC,Medium,TRUE,Law legal services,TRUE,2,8,0,NA,398945,238787,189056,826788,0,826788,592562,0,0,0,221786,814348,12440,2014,Valid ABN,FALSE,TRUE,TRUE,M,TRUE,Medium,826788,0,accurate,814348,0,accurate,10,59256.2,not excessive,0,637732,0,0.7713367876650362,0,balanced
74084095496,Network Of Inner East Community Houses,VIC,Small,TRUE,Economic social community development,TRUE,0,1,0,0,58892,0,0,0,0,65972,40271,0,0,0,50200,90471,-24500,2014,Valid ABN,FALSE,TRUE,TRUE,S,TRUE,Small,58892,7080,accurate,90471,0,accurate,1,40271,not excessive,0,58892,0,0.8926817437700842,0,balanced
74092525750,Bentons Square Community Centre Inc,VIC,Small,TRUE,Economic social community development,TRUE,1,1,4,NA,41366,1200,0,0,0,42566,87089,0,0,0,43993,131082,-88516,2014,Valid ABN,TRUE,TRUE,TRUE,S,TRUE,Extra Small,42566,0,accurate,131082,0,accurate,6,14514.833333333334,not excessive,0,42566,0,1,0,balanced
74096906964,Australian Unity Support Foundation Limited,VIC,Medium,TRUE,Aged care activities,TRUE,0,0,0,0,0,0,983824,983824,0,983824,0,0,0,0,1358426,1358426,-374602,2014,Valid ABN,FALSE,TRUE,TRUE,M,TRUE,Medium,983824,0,accurate,1358426,0,accurate,0,0,not excessive,0,0,0,0,0,balanced
74107809030,Stephanie Alexander Kitchen Garden Foundation,VIC,Large,TRUE,Other education,TRUE,19,9,7,NA,1632445,90624,1022565,2745634,42021,2787655,1891945,0,0,0,892025,2783970,3685,2014,Valid ABN,FALSE,TRUE,TRUE,L,TRUE,Large,2787655,0,accurate,2783970,0,accurate,35,54055.57142857143,not excessive,0,1723069,0,0.6181069752175216,0,balanced
74109600302,Innovation & Business Industry Skills Council Ltd,VIC,Large,TRUE,Other education,TRUE,28,5,0,0,7000275,0,2586707,9586982,3175,9590157,3398274,0,0,0,5772466,9170740,419417,2014,Valid ABN,FALSE,TRUE,TRUE,L,TRUE,Large,9590157,0,accurate,9170740,0,accurate,33,102978,not excessive,0,7000275,0,0.7299437329336735,0,balanced
74114737898,Australian Suicide Prevention Foundation,VIC,Small,TRUE,Mental health crisis intervention,TRUE,0,0,0,NA,0,91752,0,0,0,106531,0,0,0,0,48162,48162,58369,2014,Valid ABN,TRUE,TRUE,TRUE,S,TRUE,Small,91752,14779,accurate,48162,0,accurate,0,0,not excessive,0,91752,0,0.8612704283260272,0,balanced
74127928209,St Luke's Parish School Age Child Care Program,VIC,Medium,TRUE,Other activity,TRUE,1,3,8,NA,10531,0,291807,302338,2921,305259,205258,0,78000,0,43808,327066,-21807,2014,Valid ABN,FALSE,FALSE,FALSE,M,TRUE,Medium,305259,0,accurate,249066,78000,accurate,12,17104.833333333332,not excessive,0,10531,78000,0.03449857334263691,0.25552072174776175,balanced
74136502022,Latrobe Community Health Service Limited,VIC,Large,TRUE,Other health service delivery,TRUE,200,229,32,NA,39969619,14643,2804449,42788711,3774737,46563448,27055858,0,0,0,16819667,43875525,2687923,2014,Valid ABN,TRUE,TRUE,TRUE,L,TRUE,Extra Large,46563448,0,accurate,43875525,0,accurate,461,58689.496746203906,not excessive,0,39984262,0,0.8587049223674329,0,balanced
74143616764,Water Stewardship Australia Limited,VIC,Small,TRUE,Environmental activities,TRUE,0,0,1,NA,22727,0,0,0,0,32863,7829,0,0,0,27465,35294,-2431,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,22727,10136,accurate,35294,0,accurate,1,7829,not excessive,0,22727,0,0.6915680248303563,0,balanced
74146912665,Empower Ministries International Pty Ltd,VIC,Medium,TRUE,Economic social community development,TRUE,0,0,0,NA,0,100254,181249,281503,0,281503,0,0,0,87134,189501,276635,4868,2014,Valid ABN,FALSE,TRUE,TRUE,M,TRUE,Medium,281503,0,accurate,189501,87134,accurate,0,0,not excessive,0,100254,87134,0.35613830047992384,0.3095313371438315,balanced
74154403086,Children's Ground Limited,VIC,Large,TRUE,Economic social community development,TRUE,17,3,46,NA,2000000,2832855,25394,4858249,0,4858249,1331499,0,0,0,565115,1896614,2961635,2014,Valid ABN,TRUE,TRUE,TRUE,L,TRUE,Large,4858249,0,accurate,1896614,0,accurate,66,20174.227272727272,not excessive,0,4832855,0,0.9947730138986289,0,balanced
74161614900,Australian Agroforestry Foundation,VIC,Small,TRUE,Environmental activities,TRUE,0,2,5,NA,210000,0,0,0,0,210598,30578,0,10000,4300,43308,88186,122412,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Small,210000,598,accurate,73886,14300,accurate,7,4368.285714285715,not excessive,0,210000,14300,0.9971604668610338,0.06790187941006087,balanced
74275063688,The Southern Metropolitan Cemeteries Trust,VIC,Large,TRUE,Other activity,TRUE,233,17,19,0,209000,0,58292000,58501000,0,58501000,18696000,0,0,0,15233000,33929000,24572000,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Extra Large,58501000,0,accurate,33929000,0,accurate,269,69501.85873605948,not excessive,0,209000,0,0.0035725885027606367,0,balanced
74357745481,St Mary's Primary School Mooroopna,VIC,Large,TRUE,Primary secondary education,TRUE,16,20,5,NA,3344811,9760,417838,3772409,0,3772409,2410980,7075,0,0,628728,3046783,-725626,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Large,3772409,0,accurate,3046783,0,accurate,41,58804.39024390244,not excessive,0,3354571,0,0.8892384150286992,0,balanced
74428164429,Stawell & District Pre School Association,VIC,Medium,TRUE,Other education,TRUE,2,8,10,NA,266491,0,0,343584,77093,343584,253391,0,0,0,82746,336137,7447,2014,Valid ABN,FALSE,TRUE,TRUE,M,TRUE,Medium,343584,0,accurate,336137,0,accurate,20,12669.55,not excessive,0,266491,0,0.7756210999348049,0,balanced
74453482885,Lavalla Catholic College,VIC,Large,TRUE,Primary secondary education,TRUE,103,46,8,NA,13366029,19851,5048737,18434617,0,18434617,11976834,147440,0,0,4316506,16440780,-1993837,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Extra Large,18434617,0,accurate,16440780,0,accurate,157,76285.5668789809,not excessive,0,13385880,0,0.7261273722150018,0,balanced
74457506140,Infoxchange,VIC,Large,TRUE,Economic social community development,TRUE,52,21,15,NA,0,126850,7992298,8119148,4439,8123587,5308140,0,0,0,2775096,8083236,40351,2014,Valid ABN,FALSE,TRUE,TRUE,L,TRUE,Large,8123587,0,accurate,8083236,0,accurate,88,60319.77272727273,not excessive,0,126850,0,0.015615023264969033,0,balanced
74489791023,Kensington Neighbourhood House Inc.,VIC,Medium,TRUE,Other education,TRUE,1,17,19,NA,319041,0,127530,446571,37306,483877,141270,0,0,0,323441,464711,19166,2014,Valid ABN,FALSE,TRUE,TRUE,M,TRUE,Medium,483877,0,accurate,464711,0,accurate,37,3818.108108108108,not excessive,0,319041,0,0.6593431801883537,0,balanced
74504946964,Pakenham Springs Children's Centre,VIC,Small,TRUE,Other education,TRUE,2,7,0,NA,0,0,0,0,0,12062,0,0,0,0,9069,9069,2993,2014,Valid ABN,FALSE,TRUE,TRUE,S,TRUE,Extra Small,0,12062,accurate,9069,0,accurate,9,0,not excessive,0,0,0,0,0,balanced
74529506294,St Joachim's Primary School,VIC,Large,TRUE,Primary secondary education,TRUE,13,17,1,NA,2851500,72,567248,3418820,0,3418820,2410075,7433,0,0,647211,3064719,-354101,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Large,3418820,0,accurate,3064719,0,accurate,31,77744.35483870968,not excessive,0,2851572,0,0.8340807647082912,0,balanced
74615132361,Job Watch Inc,VIC,Medium,TRUE,Law legal services,TRUE,3,2,1,NA,832745,0,0,832745,25695,858440,662189,0,0,0,184181,846370,12070,2014,Valid ABN,FALSE,TRUE,TRUE,M,TRUE,Medium,858440,0,accurate,846370,0,accurate,6,110364.83333333333,not excessive,0,832745,0,0.9700677973999348,0,balanced
74632558512,Gunyah Animal Healing Sanctuary Inc.,VIC,Small,TRUE,Animal protection,TRUE,0,0,0,NA,0,61047,0,0,0,61047,0,0,0,0,61163,61163,-116,2014,Valid ABN,TRUE,FALSE,TRUE,S,TRUE,Small,61047,0,accurate,61163,0,accurate,0,0,not excessive,0,61047,0,1,0,balanced
74702726646,Nyah District Jacaranda Lodge Auxiliary Incorporated,VIC,Small,TRUE,Aged care activities,TRUE,0,0,0,NA,0,0,0,0,0,3996,0,0,0,0,8973,8973,-4977,2014,Valid ABN,FALSE,TRUE,TRUE,S,TRUE,Extra Small,0,3996,accurate,8973,0,accurate,0,0,not excessive,0,0,0,0,0,balanced
74711038580,Star Health Group Limited,VIC,Large,TRUE,Other health service delivery,TRUE,82,190,5,NA,21902511,0,331289,22233800,0,22233800,16183859,0,0,0,5976524,22160383,73417,2014,Valid ABN,TRUE,TRUE,TRUE,L,TRUE,Extra Large,22233800,0,accurate,22160383,0,accurate,277,58425.483754512636,not excessive,0,21902511,0,0.9850997580260684,0,balanced
74731976399,The All Nations Christian Centre Of Australia Inc,VIC,Small,TRUE,Emergency relief,TRUE,1,1,0,NA,0,150848,0,0,0,156981,56456,0,1218,1500,47908,107082,49899,2014,Valid ABN,FALSE,TRUE,TRUE,S,TRUE,Small,150848,6133,accurate,104364,2718,accurate,2,28228,not excessive,0,150848,2718,0.9609315777068562,0.017314197259540965,balanced
74762230429,Mercy Hospitals Victoria Limited,VIC,Large,TRUE,Hospital services rehabilitation activities,TRUE,612,1525,508,NA,238983000,429000,33971000,273383000,0,273383000,174147000,0,0,0,87795000,261942000,11441000,2014,Valid ABN,TRUE,FALSE,TRUE,L,TRUE,Extra Extra Large,273383000,0,accurate,261942000,0,accurate,2645,65840.07561436672,not excessive,0,239412000,0,0.8757384328945106,0,balanced
74776559388,The Neighbours Place Inc,VIC,Small,TRUE,Emergency relief,TRUE,1,0,0,NA,5992,25171,0,0,0,38779,4800,0,0,0,11054,15854,31708,2014,Valid ABN,FALSE,TRUE,TRUE,S,TRUE,Extra Small,31163,7616,accurate,15854,0,accurate,1,4800,not excessive,0,31163,0,0.8036050439670956,0,balanced
74791336618,The Trustee For The Persephone Foundation,VIC,Small,TRUE,Grant-making activities,TRUE,0,0,0,NA,0,0,0,0,0,21634,0,0,6905,12150,553,19608,2026,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,0,21634,accurate,553,19055,accurate,0,0,not excessive,0,0,19055,0,0.8807894980123879,balanced
74794312526,Geelong Mood Support Group Inc,VIC,Small,TRUE,Mental health crisis intervention,TRUE,1,3,0,NA,220471,12148,0,0,0,239205,135958,0,0,0,0,135958,103247,2014,Valid ABN,FALSE,TRUE,TRUE,S,TRUE,Small,232619,6586,accurate,135958,0,accurate,4,33989.5,not excessive,0,232619,0,0.9724671307037897,0,balanced
74821717925,The Fred Liuzzi Foundation,VIC,Medium,TRUE,Grant-making activities,TRUE,0,1,0,NA,0,161314,187295,348609,14486,363095,38522,0,40000,0,115393,193915,169180,2014,Valid ABN,TRUE,FALSE,TRUE,M,TRUE,Medium,363095,0,accurate,153915,40000,accurate,1,38522,not excessive,0,161314,40000,0.4442749142786323,0.1101640066649224,balanced
74889877822,C Care Inc.,VIC,Small,TRUE,Social services,TRUE,0,0,0,NA,4082,50495,0,0,0,54577,0,0,0,0,22600,22600,31977,2014,Valid ABN,FALSE,TRUE,TRUE,S,TRUE,Small,54577,0,accurate,22600,0,accurate,0,0,not excessive,0,54577,0,1,0,balanced
74923037990,Kennett River Surf Life Saving Club Inc,VIC,Small,TRUE,Other activity,TRUE,0,0,0,NA,26237,3439,0,0,0,37900,0,0,0,0,33948,33948,3952,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,29676,8224,accurate,33948,0,accurate,0,0,not excessive,0,29676,0,0.7830079155672823,0,balanced
74956781327,St Jude's School Scoresby,VIC,Large,TRUE,Primary secondary education,TRUE,13,20,8,NA,2557615,23681,489441,3070737,0,3070737,2291777,8639,0,0,594200,2894616,-176121,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Large,3070737,0,accurate,2894616,0,accurate,41,55897,not excessive,0,2581296,0,0.8406112278583284,0,balanced
74960497579,Rowen Street Kindergarten Inc,VIC,Medium,TRUE,Other activity,TRUE,0,10,0,NA,5854,0,490506,496360,0,496360,294746,0,5000,5000,142657,447403,48957,2014,Valid ABN,FALSE,FALSE,FALSE,M,TRUE,Medium,496360,0,accurate,437403,10000,accurate,10,29474.6,not excessive,0,5854,10000,0.011793859295672495,0.020146667741155613,balanced
74989319394,Hospice Lakes Entrance Inc,VIC,Small,TRUE,Other recreation social club activity,TRUE,0,0,0,NA,0,1055,0,0,0,8091,0,0,0,0,1883,1883,6208,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,1055,7036,accurate,1883,0,accurate,0,0,not excessive,0,1055,0,0.1303917933506365,0,balanced
75001177836,Edgar's Mission Inc.,VIC,Large,TRUE,Animal protection,TRUE,6,2,0,NA,0,1713739,200829,1914568,64416,1978984,0,0,0,0,2699800,2699800,-720816,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Large,1978984,0,accurate,2699800,0,accurate,8,0,not excessive,0,1713739,0,0.8659691033378744,0,balanced
75004046824,The Victorian Artists Society,VIC,Medium,TRUE,Culture arts,TRUE,1,1,0,NA,5800,3372,298886,308058,0,308058,100310,0,0,0,164316,264626,43432,2014,Valid ABN,FALSE,FALSE,FALSE,M,TRUE,Medium,308058,0,accurate,264626,0,accurate,2,50155,not excessive,0,9172,0,0.02977361405969006,0,balanced
75005031336,Gippsland Grammar,VIC,Large,TRUE,Primary secondary education,TRUE,98,88,34,NA,8147295,40908,11008469,19196672,0,19196672,13740528,523460,0,0,5839887,20103875,-907203,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Extra Large,19196672,0,accurate,20103875,0,accurate,220,62456.94545454546,not excessive,0,8188203,0,0.426542840342326,0,balanced
75055544664,Colorectal Surgical Society Of Australia And New Zealand,VIC,Medium,TRUE,Other health service delivery,TRUE,2,1,0,0,0,0,777723,777723,0,777723,220704,0,54689,5000,452775,733168,44555,2014,Valid ABN,FALSE,TRUE,TRUE,M,TRUE,Medium,777723,0,accurate,673479,59689,accurate,3,73568,not excessive,0,0,59689,0,0.07674840528054333,balanced
75071207094,United Israel Appeal Refugee Relief Fund Limited,VIC,Large,TRUE,Other activity,TRUE,15,6,0,NA,0,29082149,367112,29449261,0,29449261,1704437,0,0,0,2791541,4495978,24953283,2014,Valid ABN,TRUE,FALSE,TRUE,L,TRUE,Extra Large,29449261,0,accurate,4495978,0,accurate,21,81163.66666666667,not excessive,0,29082149,0,0.9875340844715934,0,balanced
75071682294,Big Brothers - Big Sisters Australia Limited,VIC,Medium,TRUE,Economic social community development,TRUE,3,5,0,NA,0,72681,504615,577296,0,577296,404452,0,0,0,218362,622814,-45518,2014,Valid ABN,FALSE,TRUE,TRUE,M,TRUE,Medium,577296,0,accurate,622814,0,accurate,8,50556.5,not excessive,0,72681,0,0.12589901887419971,0,balanced
75073413626,Strathcona Baptist Girls Grammar School Limited,VIC,Large,TRUE,Primary secondary education,TRUE,81,95,92,NA,2686261,861819,16479849,20027929,815923,20843852,2679449,37873,0,0,17990842,20708164,135688,2014,Valid ABN,TRUE,FALSE,TRUE,L,TRUE,Extra Large,20843852,0,accurate,20708164,0,accurate,268,9997.944029850747,not excessive,0,3548080,0,0.17022189564577603,0,balanced
75074030317,Make Every Child Count Foundation,VIC,Small,TRUE,International activities,TRUE,0,0,0,NA,0,1495,0,0,0,1495,0,0,0,0,98,98,1396,2014,Valid ABN,TRUE,TRUE,TRUE,S,TRUE,Extra Small,1495,0,accurate,98,0,accurate,0,0,not excessive,0,1495,0,1,0,balanced
75092818445,Victorian Ymca Community Programming Pty Ltd,VIC,Large,TRUE,Other recreation social club activity,TRUE,395,397,3794,NA,30005632,36979,124168341,154210952,0,154210952,79264047,410088,0,0,56417689,136091824,18119128,2014,Valid ABN,TRUE,FALSE,TRUE,L,TRUE,Extra Extra Large,154210952,0,accurate,136091824,0,accurate,4586,17283.91779328391,not excessive,0,30042611,0,0.19481502844233786,0,balanced
75098562102,Melba Foundation Limited,VIC,Medium,TRUE,Culture arts,TRUE,0,0,0,NA,250000,124068,0,374068,8853,382921,0,0,0,0,299705,299705,83216,2014,Valid ABN,TRUE,FALSE,TRUE,M,TRUE,Medium,382921,0,accurate,299705,0,accurate,0,0,not excessive,0,374068,0,0.9768803486881106,0,balanced
75104929991,Friends of Round Square (Australia) Ltd,VIC,Small,TRUE,Grant-making activities,TRUE,0,0,0,NA,0,1000,0,0,0,1000,0,0,1000,0,2481,3481,-2481,2014,Valid ABN,FALSE,FALSE,FALSE,S,TRUE,Extra Small,1000,0,accurate,2481,1000,accurate,0,0,not excessive,0,1000,1000,1,1,balanced
75109213121,Parklands Albury Wodonga Limited,VIC,Medium,TRUE,Environmental activities,TRUE,4,2,0,NA,241848,703,390273,632824,11311,644135,352345,0,1489,0,355294,709128,-64993,2014,Valid ABN,FALSE,FALSE,FALSE,M,TRUE,Medium,644135,0,accurate,707639,1489,accurate,6,58724.166666666664,not excessive,0,242551,1489,0.3765530517670985,0.0023116272210018086,balanced
75112253040,Institution Of Chemical Engineers,VIC,Large,TRUE,Other activity,TRUE,7,3,2,NA,0,0,2037051,2037051,0,2037051,830580,0,0,0,672051,1502631,534420,2014,Valid ABN,FALSE,FALSE,FALSE,L,TRUE,Large,2037051,0,accurate,1502631,0,accurate,12,69215,not excessive,0,0,0,0,0,balanced
75112324384,Community Housing (Vic) Ltd,VIC,Large,TRUE,Housing activities,TRUE,68,26,8,NA,8393918,0,17472565,25866483,9391106,35257589,6962551,3726497,0,0,13680407,24369455,10888134,2014,Valid ABN,FALSE,TRUE,TRUE,L,TRUE,Extra Large,35257589,0,accurate,24369455,0,accurate,102,68260.30392156863,not excessive,0,8393918,0,0.23807407817931056,0,balanced
75119816107,Children's Rights International,VIC,Small,TRUE,Other education,TRUE,0,0,0,NA,0,10000,0,0,0,31640,0,0,0,0,24362,24362,-7278,2014,Valid ABN,TRUE,TRUE,TRUE,S,TRUE,Extra Small,10000,21640,accurate,24362,0,accurate,0,0,not excessive,0,10000,0,0.31605562579013907,0,balanced
75123196663,SuperFriend - Industry Funds' Mental Health Initiative,VIC,Large,TRUE,Other activity,TRUE,8,3,0,0,0,15936,2685063,2700999,155610,2856609,757649,0,571,0,2128984,2887204,-30595,2014,Valid ABN,TRUE,FALSE,TRUE,L,TRUE,Large,2856609,0,accurate,2886633,571,accurate,11,68877.18181818182,not excessive,0,15936,571,0.005578642369326709,1.9988734895115152e-4,balanced
75127114185,Forest And Wood Products Australia Limited,VIC,Large,TRUE,Research,TRUE,7,2,0,0,0,0,7812106,7812106,376935,8189041,1298555,0,0,0,6405398,7703953,485088,2014,Valid ABN,TRUE,FALSE,TRUE,L,TRUE,Large,8189041,0,accurate,7703953,0,accurate,9,144283.88888888888,not excessive,0,0,0,0,0,balanced
75129986116,Australian Environmental Grantmakers Network,VIC,Medium,TRUE,Environmental activities,TRUE,0,3,3,NA,0,513135,93648,606783,110,606893,255803,0,0,0,278317,534120,72773,2014,Valid ABN,FALSE,FALSE,FALSE,M,TRUE,Medium,606893,0,accurate,534120,0,accurate,6,42633.833333333336,not excessive,0,513135,0,0.8455114822546973,0,balanced
