abn,charity_name,state,charity_size,conducted_activities,main_activity,operates_in_vic,staff_full_time,staff_part_time,staff_casual,staff_volunteers,donations_and_bequests,all_other_revenue,total_revenue,other_income,total_gross_income,employee_expenses,interest_expenses,grants_and_donations_made_for_use_in_australia,grants_and_donations_made_for_use_outside_australia,all_other_expenses,total_expenses,net_surplus_deficit,Year,Valid_ABN,community_sector_main,vic_community_sector,cleaned_charitysize,correct_charitysize,VCOSS_charitysize,government_grants,reported_income,income_variance,inaccurate_income_reported,reported_expenses,expenses_variance,inaccurate_expenses_reported,total_employees,employeeexpenses_per_employee,excessive_expenses,invalid_negative_values,total_grants_type,grants_income_prop,imbalanced_grants
13664835610,Aborigines Advancement League Inc,Victoria,Large,TRUE,Social services,TRUE,22,4,6,19,157802,0,3723102,0,3723102,2058974,0,86231,0,1484592,3629797,93305,2018,Valid ABN,TRUE,TRUE,L,TRUE,Large,3162668,3320470,402632,accurate,3629797,0,accurate,51,40372.03921568627,not excessive,0,3162668,0.8494712205037627,balanced
13672642573,Wind Of Change International Inc,Victoria,Small,TRUE,Economic social community development,TRUE,0,0,0,7,25757,0,26224,0,26224,0,0,0,25657,783,26440,-216,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,25757,467,accurate,26440,0,accurate,7,0,not excessive,0,0,0,balanced
13709315410,The Trustee For Domov Special Accommodation Fund,Victoria,Medium,TRUE,Housing activities,TRUE,0,0,0,0,200000,0,271687,0,271687,0,0,0,0,102840,102840,168847,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,0,200000,71687,accurate,102840,0,accurate,0,0,not excessive,0,0,0,balanced
13735747821,Australian Defence Force Assistance Trust,Victoria,Large,TRUE,Emergency relief,TRUE,7,5,2,1,2740770,0,5204501,0,5204501,757816,0,953369,0,215249,1926434,3278067,2018,Valid ABN,TRUE,TRUE,L,TRUE,Large,2000000,4740770,463731,accurate,1926434,0,accurate,15,50521.066666666666,not excessive,0,2000000,0.3842827583278397,balanced
13755928852,Aiding Casey Education Foundation Incorporated,Victoria,Small,TRUE,Other education,TRUE,0,0,0,10,25895,56574,152774,13,152787,0,0,88134,0,23271,111405,41382,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,70305,152787,0,accurate,111405,0,accurate,10,0,not excessive,0,70305,0.46015040546643365,balanced
13822519341,Geelong Viqueque Friendship Schools Inc,Victoria,Small,TRUE,International activities,TRUE,0,0,0,12,4074,0,4664,0,4664,0,0,0,38375,3192,41567,-36903,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,4074,590,accurate,41567,0,accurate,12,0,not excessive,0,0,0,balanced
13915642767,Lions Village Licola Inc,Victoria,Large,TRUE,Other education,TRUE,6,1,12,150,93252,0,1059338,0,1059338,527742,0,0,0,543559,1071301,-11963,2018,Valid ABN,TRUE,TRUE,L,TRUE,Large,0,93252,966086,accurate,1071301,0,accurate,169,3122.733727810651,not excessive,0,0,0,balanced
13963187316,Murtoa RSL Sub-Branch Patriotic Fund,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,0,0,1955,1955,0,0,0,0,1365,1365,590,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,1955,0,accurate,1365,0,accurate,5,0,not excessive,0,0,0,balanced
13986701465,Worn Gundidj Aboriginal Co-Op Ltd,Victoria,Large,TRUE,Economic social community development,TRUE,5,8,4,0,0,9941,1186956,0,1186956,616381,4065,0,0,571264,1191710,-4754,2018,Valid ABN,TRUE,TRUE,L,TRUE,Large,270418,280359,906597,accurate,1191710,0,accurate,17,36257.705882352944,not excessive,0,270418,0.22782478878745294,balanced
13997081950,Abbeyfield Society Dingley Village Inc,Victoria,Small,TRUE,Aged care activities,TRUE,1,1,6,30,7499,166158,177425,0,177425,96418,0,0,0,110262,206680,-29255,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,173657,3768,accurate,206680,0,accurate,38,2537.315789473684,not excessive,0,0,0,balanced
14018431977,Bridgewater Centre,Victoria,Small,TRUE,Economic social community development,TRUE,0,0,0,12,918,0,1223,0,1223,0,0,0,0,1924,1924,-701,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,918,305,accurate,1924,0,accurate,12,0,not excessive,0,0,0,balanced
14031247916,UPPER YARRA RSL SUB-BRANCH PATRIOTIC FUND,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,100,223887,225741,0,225741,0,0,0,0,54867,54867,170874,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,223987,1754,accurate,54867,0,accurate,5,0,not excessive,0,0,0,balanced
14056899731,Robyn Jane Children's Centre Incorporated,VIC,Large,TRUE,Other education,TRUE,14,17,4,14,0,0,1780472,86880,1867352,1693198,0,0,0,259007,1952205,-84853,2018,Valid ABN,TRUE,TRUE,L,TRUE,Large,904547,991427,875925,accurate,1952205,0,accurate,49,34555.06122448979,not excessive,0,904547,0.48440090566749067,balanced
14097003382,Epilepsy Australia Ltd,Victoria,Medium,TRUE,Social services,TRUE,0,0,0,3,413306,1277,439093,0,439093,0,0,0,0,231075,231075,208018,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,0,414583,24510,accurate,231075,0,accurate,3,0,not excessive,0,0,0,balanced
14104820346,Australia Alopecia Areata Foundation Inc.,VIC,Small,TRUE,Other health service delivery,TRUE,0,0,0,20,180283,1010,184505,0,184505,0,0,14909,0,185286,200195,-15690,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,181293,3212,accurate,200195,0,accurate,20,0,not excessive,0,0,0,balanced
14150795994,Marco Polo Project,Victoria,Small,TRUE,Other education,TRUE,0,0,1,10,3125,0,11075,0,11075,8129,0,0,0,5987,14116,-3041,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,5750,8875,2200,accurate,14116,0,accurate,11,739,not excessive,0,5750,0.5191873589164786,balanced
14151657322,Australia India Youth Dialogue Limited,Victoria,Small,TRUE,International activities,TRUE,0,0,0,13,202545,0,238185,0,238185,0,0,0,0,201536,201536,36649,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,35000,237545,640,accurate,201536,0,accurate,13,0,not excessive,0,35000,0.14694460188508932,balanced
14234892349,Warrnambool RSL Sub-Branch Welfare Patriotic Fund,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,615,9060,28690,5345,34035,0,0,0,0,31618,31618,2417,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,15020,19015,accurate,31618,0,accurate,5,0,not excessive,0,0,0,balanced
14290374919,People and Parks Health Trust,Victoria,Small,TRUE,Other health service delivery,TRUE,2,0,0,4,3179,244,3423,0,3423,21200,0,0,0,829,22029,-18606,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,3423,0,accurate,22029,0,accurate,6,3533.3333333333335,not excessive,0,0,0,balanced
14300143492,HEARTS TO HARMONY,Victoria,Small,TRUE,Other education,TRUE,0,0,0,2,16000,0,16000,0,16000,0,0,0,16000,0,16000,0,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,16000,0,accurate,16000,0,accurate,2,0,not excessive,0,0,0,balanced
14331426605,BAYSIDE MASONIC LODGES CHRISTMAS PARCELS.,Victoria,Small,TRUE,Emergency relief,TRUE,0,0,0,20,17250,0,17262,0,17262,233,0,0,0,0,233,17029,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,17250,12,accurate,233,0,accurate,20,11.65,not excessive,0,0,0,balanced
14394632315,Pyramid Hill Neighbourhood House Inc,Victoria,Small,TRUE,Economic social community development,TRUE,0,1,3,10,108,230,77424,0,77424,50417,0,0,0,28304,78721,-1297,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,70859,71197,6227,accurate,78721,0,accurate,14,3601.214285714286,not excessive,0,70859,0.9152071709030791,balanced
14458768638,Orbus Ministries Australia Inc.,Victoria,Small,TRUE,Economic social community development,TRUE,0,0,0,18,120993,210,121205,0,121205,0,0,0,110043,0,110043,11162,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,121203,2,accurate,110043,0,accurate,18,0,not excessive,0,0,0,balanced
14495154157,Valley Common Equity Rental Housing Cooperative Ltd,VIC,Small,TRUE,Housing activities,TRUE,0,0,0,5,0,128144,128144,0,128144,0,0,0,0,159686,159686,-31542,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,128144,0,accurate,159686,0,accurate,5,0,not excessive,0,0,0,balanced
14524995815,Stroke Association Of Victoria Inc.,VIC,Medium,TRUE,Other health service delivery,TRUE,1,4,0,70,42108,337165,386181,0,386181,133177,0,73120,0,194867,401164,-14983,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,0,379273,6908,accurate,401164,0,accurate,75,1775.6933333333334,not excessive,0,0,0,balanced
14525618327,Maldon Neighbourhood Centre Inc,Victoria,Medium,TRUE,Economic social community development,TRUE,0,2,2,35,16150,52079,286085,0,286085,113863,0,0,0,154570,268433,17652,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,141896,210125,75960,accurate,268433,0,accurate,39,2919.5641025641025,not excessive,0,141896,0.4959924497963892,balanced
14617635828,Thirrili Ltd,Victoria,Large,TRUE,Social services,TRUE,14,0,0,0,0,154,2055656,0,2055656,1103318,0,0,0,952687,2056005,-349,2018,Valid ABN,TRUE,TRUE,L,TRUE,Large,1945835,1945989,109667,accurate,2056005,0,accurate,14,78808.42857142857,not excessive,0,1945835,0.9465761781154045,balanced
14667455921,Clean As Casper,Victoria,Small,TRUE,Social services,TRUE,0,0,0,30,15342,2186,20893,0,20893,0,0,0,0,19274,19274,1619,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,3365,20893,0,accurate,19274,0,accurate,30,0,not excessive,0,3365,0.16105872780357058,balanced
14679778375,Thomson River Common Equity Rental Housing Co-Operative Ltd,VIC,Medium,TRUE,Housing activities,TRUE,0,0,0,5,0,283913,283913,0,283913,0,0,0,0,306286,306286,-22373,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,0,283913,0,accurate,306286,0,accurate,5,0,not excessive,0,0,0,balanced
14683365589,WARRNAMBOOL RSL SUB-BRANCH PATRIOTIC FUND,VIC,Medium,TRUE,Social services,TRUE,0,0,0,5,15000,420769,450567,0,450567,0,0,0,0,456739,456739,-6172,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,14798,450567,0,accurate,456739,0,accurate,5,0,not excessive,0,14798,0.03284306218608997,balanced
14684547844,Echuca & Moama Search & Rescue Squad,Victoria,Small,TRUE,Emergency relief,TRUE,0,0,0,14,20015,841,79820,0,79820,0,0,0,0,41845,41845,37975,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,56744,77600,2220,accurate,41845,0,accurate,14,0,not excessive,0,56744,0.7108995239288399,balanced
14752378772,Clifton Springs Pre-School Inc,Victoria,Medium,TRUE,Other education,TRUE,3,3,0,15,0,4939,332485,5985,338470,235938,0,0,0,54330,290268,48202,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,264023,274947,63523,accurate,290268,0,accurate,21,11235.142857142857,not excessive,0,264023,0.7800484533341212,balanced
14754491689,Avoca RSL Sub-Branch Welfare Patriotic Fund,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,0,37,0,37,0,0,0,0,0,0,37,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,37,accurate,0,0,accurate,5,0,not excessive,0,0,0,balanced
14790456160,Gower Street Kindergarten Assoc Inc,VIC,Medium,TRUE,Other education,TRUE,0,4,3,10,0,1995,287052,0,287052,221054,0,0,0,57706,278760,8292,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,205547,207542,79510,accurate,278760,0,accurate,17,13003.176470588236,not excessive,0,205547,0.716061898192662,balanced
14824248652,Lockington And District Bush Nursing Centre Inc,Victoria,Medium,TRUE,Other health service delivery,TRUE,2,4,5,30,4812,14095,445199,0,445199,318348,0,0,0,138652,457000,-11801,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,379657,398564,46635,accurate,457000,0,accurate,41,7764.585365853659,not excessive,0,379657,0.8527804420045867,balanced
14829021950,Alliance for Gambling Reform Inc,Victoria,Medium,TRUE,Civic advocacy activities,TRUE,1,4,0,20,169638,0,500605,0,500605,311810,0,0,0,97524,409334,91271,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,327000,496638,3967,accurate,409334,0,accurate,25,12472.4,not excessive,0,327000,0.6532096163641993,balanced
14837145148,Grace Berglund Kindergarten Inc,Victoria,Small,TRUE,Other education,TRUE,2,6,0,13,2900,100,11860,0,11860,0,0,0,0,16329,16329,-4469,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,3000,8860,accurate,16329,0,accurate,21,0,not excessive,0,0,0,balanced
14869784061,The Trustee For Trevor Barker Foundation,Victoria,Small,TRUE,Housing activities,TRUE,0,0,0,25,11220,0,32066,0,32066,0,0,0,0,21568,21568,10498,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,11220,20846,accurate,21568,0,accurate,25,0,not excessive,0,0,0,balanced
14869953270,Montagner-Zembrzuski Family Foundation,Victoria,Medium,TRUE,Economic social community development,TRUE,0,0,0,0,300000,536,300536,0,300536,0,0,0,55500,47495,102995,197541,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,0,300536,0,accurate,102995,0,accurate,0,0,not excessive,0,0,0,balanced
14948239181,Maroondah Community Assist Inc,Victoria,Small,TRUE,Civic advocacy activities,TRUE,0,1,0,32,9800,0,83808,0,83808,14000,0,0,0,32500,46500,37308,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,74000,83800,8,accurate,46500,0,accurate,33,424.24242424242425,not excessive,0,74000,0.8829705994654449,balanced
14990885012,Life-Gate Incorporated,Victoria,Small,TRUE,Mental health crisis intervention,TRUE,2,1,0,25,35641,97087,147083,0,147083,38083,0,6079,0,81373,125535,21548,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,14355,147083,0,accurate,125535,0,accurate,28,1360.107142857143,not excessive,0,14355,0.09759795489621506,balanced
15006945151,Crime Stoppers Victoria Limited,VIC,Large,TRUE,Civic advocacy activities,TRUE,8,1,1,0,0,4801,1198102,0,1198102,870246,0,0,0,565443,1435689,-237587,2018,Valid ABN,TRUE,TRUE,L,TRUE,Large,1193301,1198102,0,accurate,1435689,0,accurate,10,87024.6,not excessive,0,1193301,0.9959928286573263,balanced
15025014933,Stockaders Common Equity Rental Housing Co-operative Ltd,VIC,Small,TRUE,Housing activities,TRUE,0,0,0,7,0,205345,205345,0,205345,0,0,0,0,184418,184418,20927,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,205345,0,accurate,184418,0,accurate,7,0,not excessive,0,0,0,balanced
15029129625,Berringa And District Community Emergency Responce Team Inc.,Victoria,Small,TRUE,Emergency relief,TRUE,0,0,0,21,3314,0,3314,0,3314,0,0,0,0,1561,1561,1753,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,3314,0,accurate,1561,0,accurate,21,0,not excessive,0,0,0,balanced
15044252476,Australian Band And Orchestra Directors Association Victorian Branch Incorporated,Victoria,Small,TRUE,Employment training,TRUE,0,0,0,10,0,34997,34997,0,34997,0,0,0,0,44646,44646,-9649,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,34997,0,accurate,44646,0,accurate,10,0,not excessive,0,0,0,balanced
15096096154,Children of Cambodia Foundation Inc,Victoria,Small,TRUE,International activities,TRUE,0,0,0,13,32643,25287,57930,0,57930,0,0,0,38253,14145,52398,5532,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,57930,0,accurate,52398,0,accurate,13,0,not excessive,0,0,0,balanced
15114313739,Inability Possability Inc,Victoria,Small,TRUE,Civic advocacy activities,TRUE,0,0,0,7,2000,0,2000,0,2000,0,0,0,0,1233,1233,767,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,2000,0,accurate,1233,0,accurate,7,0,not excessive,0,0,0,balanced
15155666470,Ashvatha Ltd,VIC,Small,TRUE,Social services,TRUE,0,0,0,12,0,0,7798,0,7798,0,0,0,0,0,0,7798,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,0,7798,accurate,0,0,accurate,12,0,not excessive,0,0,0,balanced
15397501912,Hamilton & District Legacy Club Inc,Victoria,Small,TRUE,Aged care activities,TRUE,0,1,0,40,16907,39314,59064,0,59064,8817,0,0,0,51345,60162,-1098,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,56221,2843,accurate,60162,0,accurate,41,215.0487804878049,not excessive,0,0,0,balanced
15415564517,The Bright Eyes Organisation Inc,Victoria,Small,TRUE,Emergency relief,TRUE,0,0,0,9,50281,0,50281,388,50669,0,0,0,17675,40528,58203,-7534,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,50669,0,accurate,58203,0,accurate,9,0,not excessive,0,0,0,balanced
15446301992,Broadmeadows Community Toy Library Inc,Victoria,Small,TRUE,Other education,TRUE,0,2,0,4,0,225,2558,0,2558,4015,0,0,0,3311,7326,-4768,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,1000,1225,1333,accurate,7326,0,accurate,6,669.1666666666666,not excessive,0,1000,0.39093041438623927,balanced
15449455425,Capital City Local Learning And Employment Network Inc.,Victoria,Medium,TRUE,Social services,TRUE,2,3,1,0,0,1922,424554,0,424554,270725,0,0,0,114466,385191,39363,2018,Valid ABN,TRUE,TRUE,M,TRUE,Medium,422222,424144,410,accurate,385191,0,accurate,6,45120.833333333336,not excessive,0,422222,0.9945071769433335,balanced
15457928360,1st Serbian RSL Sub-Branch Welfare Patriotic Fund,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,200,200,150,350,0,0,0,0,187,187,163,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,350,0,accurate,187,0,accurate,5,0,not excessive,0,0,0,balanced
15492752274,Countrywide Community Missions Victoria Inc,Victoria,Small,TRUE,Emergency relief,TRUE,0,0,0,8,16354,0,27249,0,27249,0,0,979,0,1888,2867,24382,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,10895,27249,0,accurate,2867,0,accurate,8,0,not excessive,0,10895,0.3998311864655584,balanced
15509512399,Hamilton & District Aged Care Trust,Victoria,Small,TRUE,Aged care activities,TRUE,0,0,0,24,570,10369,12548,0,12548,0,0,25000,0,2710,27710,-15162,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,10939,1609,accurate,27710,0,accurate,24,0,not excessive,0,0,0,balanced
15557421367,Disability Advocacy Victoria Inc,Victoria,Small,TRUE,Civic advocacy activities,TRUE,0,0,1,6,100,7600,14444,0,14444,4620,0,0,0,1741,6361,8083,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,5000,12700,1744,accurate,6361,0,accurate,7,660,not excessive,0,5000,0.34616449736914984,balanced
15561364852,Australian Search and Rescue K9 Incorporated,Victoria,Small,TRUE,Emergency relief,TRUE,0,0,0,15,755,1410,4189,0,4189,0,0,0,0,7490,7490,-3301,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,2000,4165,24,accurate,7490,0,accurate,15,0,not excessive,0,2000,0.47744091668656,balanced
15573757906,Upendo Artist Association Inc.,Victoria,Small,TRUE,International activities,TRUE,0,0,0,5,4835,14100,36966,0,36966,0,0,0,37855,0,37855,-889,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,18935,18031,accurate,37855,0,accurate,5,0,not excessive,0,0,0,balanced
15600724949,Amaze Incorporated,Victoria,Large,TRUE,Social services,TRUE,8,17,3,1,204406,153135,2455626,23428,2479054,1689325,0,0,0,878327,2567652,-88598,2018,Valid ABN,TRUE,TRUE,L,TRUE,Large,2098085,2479054,0,accurate,2567652,0,accurate,29,58252.58620689655,not excessive,0,2098085,0.8463248481073828,balanced
15608480397,Kings Kids Foundation Ltd,Victoria,Small,TRUE,Economic social community development,TRUE,0,0,0,0,11990,0,11990,0,11990,0,0,6010,3350,0,9360,2630,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,11990,0,accurate,9360,0,accurate,0,0,not excessive,0,0,0,balanced
15609317937,Sleep Bus Limited,Victoria,Small,TRUE,Emergency relief,TRUE,1,0,2,38,115045,0,115045,0,115045,114685,0,0,0,89611,204296,-89251,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,115045,0,accurate,204296,0,accurate,41,2797.1951219512193,not excessive,0,0,0,balanced
15616823559,Lorne & District Men's Shed Inc,Victoria,Small,TRUE,Economic social community development,TRUE,0,0,0,115,5621,5675,16677,0,16677,0,0,1900,0,0,1900,14777,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,11296,5381,accurate,1900,0,accurate,115,0,not excessive,0,0,0,balanced
15630438919,Frank Palazzo Foundation,VIC,Small,TRUE,Other health service delivery,TRUE,0,0,0,0,200070,0,201130,0,201130,0,0,16356,0,0,16356,184774,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,200070,1060,accurate,16356,0,accurate,0,0,not excessive,0,0,0,balanced
15637705856,Network West,Victoria,Small,TRUE,Economic social community development,TRUE,0,1,1,9,0,2877,118616,0,118616,87812,0,0,0,16911,104723,13893,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,101156,104033,14583,accurate,104723,0,accurate,11,7982.909090909091,not excessive,0,101156,0.8528023200917245,balanced
15743780346,Hexham Community Association Incorpora,Victoria,Small,TRUE,Economic social community development,TRUE,0,0,0,14,120,5892,12352,0,12352,0,0,10000,0,3143,13143,-791,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,2656,8668,3684,accurate,13143,0,accurate,14,0,not excessive,0,2656,0.21502590673575128,balanced
15744190389,Echo International Aid Ltd,Victoria,Small,TRUE,International activities,TRUE,0,0,0,4,29779,0,59558,0,59558,0,0,0,29779,0,29779,29779,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,29779,59558,0,accurate,29779,0,accurate,4,0,not excessive,0,29779,0.5,balanced
15770050374,Seeds Of Hope Inc.,Victoria,Small,TRUE,Emergency relief,TRUE,0,0,0,20,692,300,992,0,992,0,0,0,0,2039,2039,-1047,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,992,0,accurate,2039,0,accurate,20,0,not excessive,0,0,0,balanced
15782072740,Murray Valley Centre For The Intellectually Handicapped Inc,Victoria,Large,TRUE,Social services,TRUE,11,4,5,6,58411,374406,2271690,0,2271690,1148848,0,300,0,883627,2032775,238915,2018,Valid ABN,TRUE,TRUE,L,TRUE,Large,1613865,2046682,225008,accurate,2032775,0,accurate,26,44186.46153846154,not excessive,0,1613865,0.7104248378960157,balanced
15814376015,Pharmacists' Support Service,Victoria,Small,TRUE,Mental health crisis intervention,TRUE,0,1,0,35,79614,0,79614,0,79614,42536,0,0,0,21092,63628,15986,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,0,79614,0,accurate,63628,0,accurate,36,1181.5555555555557,not excessive,0,0,0,balanced
15818117469,Community Roadsafe Mildura Inc,VIC,Small,TRUE,Civic advocacy activities,TRUE,0,1,0,9,9000,0,58079,7,58086,34874,0,0,0,26649,61523,-3437,2018,Valid ABN,TRUE,TRUE,S,TRUE,Small,40800,49807,8279,accurate,61523,0,accurate,10,3487.4,not excessive,0,40800,0.7024067761594877,balanced
15853142728,Cowangie Soldiers Memorial Hall,Victoria,Small,TRUE,Economic social community development,TRUE,0,0,0,8,420,300,720,0,720,0,0,0,0,2370,2370,-1650,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,720,0,accurate,2370,0,accurate,8,0,not excessive,0,0,0,balanced
15865086524,OCEAN GROVE BARWON HEADS RSL SUB-BRANCH PATRIOTIC FUND,VIC,Small,TRUE,Social services,TRUE,0,0,0,5,0,0,184,26450,26634,0,0,6926,0,62759,69685,-43051,2018,Valid ABN,TRUE,TRUE,S,TRUE,Extra Small,0,26450,184,accurate,69685,0,accurate,5,0,not excessive,0,0,0,balanced
